scenario,method,seed,dimension,horizon,batch_size,kappa,drift_step_norm,beta,gamma,label_noise_variance,tail_squared_tracking_error,final_squared_tracking_error,oracle
drift_sweep,hb,2,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10236814183144045,0.08316672823726397,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,3,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.106346382569459,0.08418656822954922,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,4,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10049442748381868,0.08449508018355373,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,5,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10424090844263055,0.11974144779094235,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,6,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.0995999577873886,0.19094093980278035,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,7,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10241681189336177,0.07972467610978219,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,8,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10397128960538748,0.1318754559673727,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,9,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10299778975345128,0.09959464811016003,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,10,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10337926148634742,0.07078175753131287,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,11,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10516742712976354,0.07353456591887675,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,12,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10163396846296373,0.07073070820364485,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,13,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10074316870419896,0.12858635247718161,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,14,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10616173527540047,0.11175921750889424,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,15,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.09921601076845195,0.12583136059968383,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,16,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.09808626509597865,0.1023217031693984,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,17,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10559848517324871,0.09929843493190386,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,18,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.09974210262916686,0.07351758543430474,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,19,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.10647211963331402,0.08746294497046285,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,0,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019935133856688027,0.012072777086091432,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,1,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019954562158572962,0.019965213597304438,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,2,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01975825549776972,0.017626993260590668,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,3,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019429721913959502,0.012547301533619229,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,4,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019720413960306746,0.019192735571376476,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,5,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019490950281028548,0.02009467309199238,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,6,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01989730310818341,0.01877975338681504,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,7,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019825325016527513,0.013231117058706707,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,8,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019847703281630345,0.02220833192303592,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,9,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019421077544745157,0.02380193116730552,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,10,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01979435039369032,0.018411470212211237,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,11,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019752435904399904,0.022422470287624043,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,12,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01981946877158879,0.015485008758467152,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,13,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.020013676285287916,0.022411749912837144,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,14,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01980309190575143,0.010727144712840007,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,15,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019831967534987432,0.019763217785144723,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,16,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01961284182364764,0.019640158708830787,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,17,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.01977015554391036,0.023056490842231863,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,18,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019917806218905623,0.02649272912444383,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,19,50,5000,256,10.0,0.0,0.9,0.1,0.5,0.019889024148947294,0.014325934304447731,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,0,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006635387980078264,0.007557992030924816,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,1,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006713945723428725,0.009417428969244454,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,2,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006674943438347901,0.006627674991227088,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,3,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006684753817839416,0.00692062827367476,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,4,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006651371920889277,0.005681385257624631,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,5,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006718897246404541,0.00689420196058123,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,6,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.0067101749219226885,0.0054456799667245885,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,7,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006659107568536701,0.0073078375545387025,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,8,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.0066902199698520735,0.006254418214821847,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,9,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006679181591919679,0.00549906226823207,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,10,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.00660945086991264,0.006856075419560922,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,11,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006591509847513187,0.006163614447489123,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,12,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006630986827468736,0.007025119957527352,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,13,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006625251151215807,0.005744768661691151,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,14,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006517356328327904,0.004820468650813798,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,15,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006666688865809083,0.0071468457552965265,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,16,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006581412463657989,0.007283594591637965,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,17,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006696097025258996,0.007175512746741767,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,18,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006610136377340943,0.005443619277886555,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,19,50,5000,256,10.0,0.003,0.0,0.1,0.5,0.006578024806271614,0.00855227751693578,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,0,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.1034189222965666,0.11978543276819466,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,1,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10418613436103956,0.09356867492904736,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,2,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.09807891933316444,0.04977082585098356,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,3,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10133951844573749,0.11000450226330206,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,4,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10259210246970277,0.08018227931786061,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,5,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10406356393566928,0.15589649030415392,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,6,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.09944484230319893,0.1316475869956076,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,7,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10344849596232725,0.08275461718987087,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,8,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10252908137296447,0.11555200752356011,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,9,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.09880153806675512,0.09486387294951307,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,10,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.09942749699908801,0.10208667327961954,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,11,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10078188546385346,0.0758664288213297,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,12,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10876087227102069,0.0681508732398814,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,13,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10478259645164706,0.16014972004426778,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,14,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10109373429220024,0.07851076158433813,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,15,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10562255295688976,0.12747513407052885,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,16,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10519003970553135,0.06775714469834905,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,17,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10126167110516925,0.13090422659337564,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,18,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.1032731998923548,0.0739164831433151,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,19,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.10312384050829328,0.08211091176820132,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,0,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.020018907892768608,0.020420729253810162,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,1,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.01974713139133625,0.01751443347320078,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,2,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019745544192043968,0.02861592130736231,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,3,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.020097129866022318,0.01679883047608527,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,4,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.01996104092486567,0.011324831449612584,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,5,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019807828771270308,0.015554475088816506,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,6,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019773096327134962,0.01806107838188853,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,7,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.01959812765267162,0.010777774778812463,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,8,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.020304507891152776,0.025633754813703332,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,9,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019879971406763956,0.019463175734440674,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,10,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.01968144884390508,0.0169182164101846,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,11,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019487791549853823,0.020786872699373064,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,12,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019886521488724232,0.019397825291579816,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,13,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019715889445094694,0.01611197046707217,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,14,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.020140295441808904,0.02155161788564253,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,15,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.020085842343155347,0.020706676689583862,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,16,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019501877645035512,0.019502083119745058,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,17,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019872269266440538,0.01687995069367881,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,18,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.019728513099969935,0.02466053108717169,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,19,50,5000,256,10.0,0.003,0.9,0.1,0.5,0.01971258541201822,0.022191398294985693,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,0,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006689559552088728,0.0057584837470801885,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,1,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00679640800300088,0.007997954141086219,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,2,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006839548381994834,0.004653796944992338,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,3,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006829890949709663,0.00576987719137552,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,4,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0067139572155134,0.009395469535716405,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,5,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006762660047848347,0.006692252002805112,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,6,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006822894446239291,0.007685567027122925,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,7,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006781203567701017,0.010023408057877301,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,8,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00673579136492508,0.007089017040546357,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,9,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00674862983677661,0.005751202436137283,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,10,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0067911626713746355,0.004965723598849195,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,11,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006752607841364765,0.007393705979248475,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,12,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006792316581106633,0.006634697163103253,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,13,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006757240076349373,0.006557225181009888,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,14,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00673192517642694,0.005169941937067708,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,15,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00676029568088247,0.00661893757030494,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,16,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00683997700344264,0.006364838393910529,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,17,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006850637480789342,0.007270336432593153,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,18,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006804960259500257,0.009811239841485892,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,19,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006784166184055418,0.009355573800524136,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,0,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.11040236408811636,0.07125747207320515,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,1,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10613261822689203,0.15280686532917306,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,2,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10500718684950298,0.10705911856954337,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,3,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10472212342085839,0.12817607871431522,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,4,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10102363007198943,0.08203571470940829,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,5,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.09903509150216276,0.1462017110912282,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,6,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10691964313858048,0.12044748977352837,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,7,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.11090042383959901,0.10024027792148119,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,8,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10530679479021161,0.058806943691158076,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,9,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.09854503890731009,0.10413730445042484,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,10,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10158687900711542,0.1320309763070354,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,11,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.1040746867585541,0.06677351044227825,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,12,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10190588402998084,0.11227163942046964,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,13,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10607947080024877,0.11839867230359147,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,14,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10568205307514514,0.0659271503969322,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,15,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10021284512791125,0.07837817816001362,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,16,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10200015611325462,0.07147582708900578,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,17,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10249021870877914,0.12050964147023967,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,18,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.1049574230002675,0.07757927796386506,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,19,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.10425452064793017,0.10136494602216209,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,0,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019999641244008416,0.025883682709753573,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,1,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.01976704098903134,0.021211703737005556,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,2,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019882118911989308,0.020027179840479026,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,3,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.02003338988387456,0.012010773370786376,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,4,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019763266547321752,0.022672543208924218,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,5,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019929553894763655,0.015594754436512875,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,6,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.020232365657536014,0.026051671735304125,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,7,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.02010648330810674,0.020224902599286134,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,8,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019937803111827575,0.022626713989247108,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,9,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.020008500783245897,0.01516738259426984,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,10,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019862377319385473,0.019221540519803522,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,11,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.020238269153324294,0.02414090962376714,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,12,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019874741356025263,0.02485219640089314,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,13,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.020139728720664645,0.02419137445605328,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,14,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.01996379462618689,0.019310836349067665,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,15,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019955571269309087,0.025698432797422028,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,16,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.019913285621135653,0.020533697741835617,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,17,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.020027324470644373,0.016956548590163434,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,18,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.01989963849597236,0.020071561134065077,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,19,50,5000,256,10.0,0.01,0.9,0.1,0.5,0.020017497826722384,0.01689419117908352,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,0,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007844033408286405,0.00808414934540042,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,1,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.00790530911585875,0.008189864762013674,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,2,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007854178858584,0.00580841227850521,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,3,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007872590609390294,0.00824449651520259,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,4,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007816788562182927,0.004387904946099949,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,5,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007929777070714817,0.007987259045691192,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,6,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007887597610249427,0.006679792212192521,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,7,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007772618467677171,0.008636696167451274,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,8,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007781772069475223,0.00829893012859987,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,9,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007853087528427763,0.007635387553795348,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,10,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.00791254608835694,0.008162011906514478,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,11,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007919612618103825,0.009150073871081972,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,12,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007844469419761664,0.0072674659822941235,Gaussian with exact least-squares mini-batch mean/covariance
